,index,station_id,latitude,longitude,datacoverage,mindate,maxdate,min_year,max_year,data_period
2410,2410,GHCND:US1CASR0049,34.4383430480957,-117.463706970215,0.9819,2014-09-01,2020-04-11,2014,2020,6
2411,2411,GHCND:US1CASR0051,34.146599,-117.665169,1.0,2014-12-01,2019-02-15,2014,2019,5
2412,2412,GHCND:US1CASR0052,34.406722,-116.948588,0.9118,1998-06-17,2021-03-01,1998,2021,23
2413,2413,GHCND:US1CASR0053,34.1442832946777,-117.649070739746,0.9965,2015-05-01,2021-01-31,2015,2021,6
2414,2414,GHCND:US1CASR0055,34.195019,-117.350246,1.0,2015-11-01,2021-03-03,2015,2021,6
2415,2415,GHCND:US1CASR0056,34.375303,-117.335109,0.3337,2015-11-07,2019-07-24,2015,2019,4
2416,2416,GHCND:US1CASR0058,34.24683,-117.171314,0.9924,2016-02-08,2021-03-02,2016,2021,5
2417,2417,GHCND:US1CASR0063,34.247944,-117.30589,1.0,2017-12-18,2019-09-18,2017,2019,2
2418,2418,GHCND:US1CASR0066,34.5588,-117.15157,0.665,2018-04-25,2021-03-02,2018,2021,3
2419,2419,GHCND:US1CASR0068,34.0089,-117.6534,0.9986,2018-03-24,2021-03-02,2018,2021,3
2420,2420,GHCND:US1CASR0069,34.416703,-117.5819,1.0,2018-03-26,2021-03-03,2018,2021,3
2421,2421,GHCND:US1CASR0072,34.1430609,-116.0632069,0.9986,1998-06-17,2021-03-01,1998,2021,23
2422,2422,GHCND:US1CASR0073,34.1106,-117.1592,0.9986,2018-09-14,2021-03-01,2018,2021,3
2423,2423,GHCND:US1CASR0074,34.130768,-117.664406,0.9762,2019-11-27,2021-03-03,2019,2021,2
2424,2424,GHCND:US1CASR0079,34.490083,-117.3518,0.9366,2019-03-30,2020-07-14,2019,2020,1
2425,2425,GHCND:US1CASR0083,34.068039,-117.024063,0.801,2019-11-27,2020-12-04,2019,2020,1
2426,2426,GHCND:US1CASR0084,34.2403,-117.2722,0.9721,2020-03-10,2021-03-03,2020,2021,1
2427,2427,GHCND:US1CASS0001,37.789245,-120.751802,1.0,1998-06-17,2021-03-03,1998,2021,23
2428,2428,GHCND:US1CASS0002,37.781883,-120.77695,0.6667,2009-10-01,2021-02-20,2009,2021,12
2429,2429,GHCND:US1CASS0006,37.693058013916,-121.056518554688,0.9996,2016-01-24,2021-03-03,2016,2021,5
2430,2430,GHCND:US1CASS0007,37.794471,-120.823886,0.9634,2017-10-20,2021-03-03,2017,2021,4
2431,2431,GHCND:US1CASS0010,37.64862,-120.99182,1.0,2019-11-01,2021-03-02,2019,2021,2
2432,2432,GHCND:US1CAST0002,36.839332,-121.537483,0.9668,2008-10-01,2019-12-28,2008,2019,11
2433,2433,GHCND:US1CAST0004,36.930647,-121.370432,0.9997,2009-03-01,2019-05-27,2009,2019,10
2434,2434,GHCND:US1CAST0005,36.842237,-121.364964,0.9998,2004-01-01,2021-03-02,2004,2021,17
2435,2435,GHCND:US1CAST0006,36.854366,-121.403458,1.0,2014-02-01,2021-03-03,2014,2021,7
2436,2436,GHCND:US1CAST0007,36.9218944,-121.3402361,1.0,2016-12-01,2019-11-23,2016,2019,3
2437,2437,GHCND:US1CAST0008,36.919783,-121.345906,1.0,2016-12-01,2021-02-15,2016,2021,5
2438,2438,GHCND:US1CAST0009,36.517398,-121.135525,0.4164,2016-04-08,2021-02-20,2016,2021,5
2439,2439,GHCND:US1CAST0010,36.918121,-121.3640555,0.9959,2019-10-01,2021-02-15,2019,2021,2
2440,2440,GHCND:US1CASU0005,39.159623,-121.75111,0.6614,2010-05-01,2016-12-23,2010,2016,6
2441,2441,GHCND:US1CASZ0001,36.976414,-122.051356,1.0,2008-10-01,2009-07-31,2008,2009,1
2442,2442,GHCND:US1CASZ0002,37.087749,-122.07344,1.0,2008-09-01,2010-02-05,2008,2010,2
2443,2443,GHCND:US1CASZ0003,37.065078,-122.217828,1.0,2008-09-01,2018-04-17,2008,2018,10
2444,2444,GHCND:US1CASZ0004,37.043615,-122.2293,0.6319,2008-09-01,2011-10-18,2008,2011,3
2445,2445,GHCND:US1CASZ0006,37.1811,-122.0911,0.9726,1998-06-01,2021-03-01,1998,2021,23
2446,2446,GHCND:US1CASZ0007,37.039556,-122.029498,1.0,2008-10-01,2015-07-30,2008,2015,7
2447,2447,GHCND:US1CASZ0009,36.9961,-121.8536,1.0,2009-02-01,2016-10-17,2009,2016,7
2448,2448,GHCND:US1CASZ0012,37.055205,-122.033297,0.9997,2008-12-01,2012-01-13,2008,2012,4
2449,2449,GHCND:US1CASZ0014,37.041735,-122.071224,0.8261,2009-02-01,2021-02-12,2009,2021,12
2450,2450,GHCND:US1CASZ0015,37.068116,-122.132947,0.5881,2009-03-01,2019-03-10,2009,2019,10
2451,2451,GHCND:US1CASZ0016,37.019473,-121.949954,0.5973,2009-03-01,2020-05-17,2009,2020,11
2452,2452,GHCND:US1CASZ0018,37.171316,-122.138423,1.0,2009-10-01,2011-09-30,2009,2011,2
2453,2453,GHCND:US1CASZ0019,36.970725,-121.883193,0.6368,2009-11-01,2014-05-09,2009,2014,5
2454,2454,GHCND:US1CASZ0021,37.1693,-122.1641,1.0,2010-01-01,2021-03-02,2010,2021,11
2455,2455,GHCND:US1CASZ0024,37.105143,-122.046797,1.0,2010-02-01,2021-03-03,2010,2021,11
2456,2456,GHCND:US1CASZ0025,36.961042,-121.99125,0.2427,2010-03-01,2015-12-14,2010,2015,5
2457,2457,GHCND:US1CASZ0027,37.0572,-121.9811,1.0,2012-10-01,2016-10-16,2012,2016,4
2458,2458,GHCND:US1CASZ0028,37.0022,-121.9363,0.9689,2012-04-01,2021-03-02,2012,2021,9
2459,2459,GHCND:US1CASZ0029,37.0064125061035,-122.075042724609,1.0,2013-01-01,2016-01-18,2013,2016,3
2460,2460,GHCND:US1CASZ0031,37.01237,-121.90081,0.1094,2013-11-13,2020-08-16,2013,2020,7
2461,2461,GHCND:US1CASZ0033,36.9795570373535,-122.001029968262,0.9986,2014-03-01,2017-03-22,2014,2017,3
2462,2462,GHCND:US1CASZ0036,37.1952777777778,-122.140555555556,0.9986,2014-05-01,2021-02-15,2014,2021,7
2463,2463,GHCND:US1CASZ0037,37.150578,-122.125565,0.6875,2014-12-01,2017-03-27,2014,2017,3
2464,2464,GHCND:US1CASZ0039,37.067999,-122.067151,0.2333,2015-09-15,2017-02-18,2015,2017,2
2465,2465,GHCND:US1CASZ0040,36.97141,-122.034867,0.2279,2015-11-15,2017-02-08,2015,2017,2
2466,2466,GHCND:US1CASZ0041,37.0556,-122.033428,0.9181,2015-11-19,2021-03-01,2015,2021,6
2467,2467,GHCND:US1CASZ0042,36.934,-121.7656,0.7662,2015-11-30,2019-05-31,2015,2019,4
2468,2468,GHCND:US1CASZ0043,36.945,-121.8508,1.0,2016-01-13,2016-06-10,2016,2016,0
2469,2469,GHCND:US1CASZ0044,37.097643,-122.048703,0.7898,2017-01-01,2021-03-02,2017,2021,4
2470,2470,GHCND:US1CASZ0045,36.9857215881348,-121.900894165039,0.9819,1998-06-17,2021-02-02,1998,2021,23
2471,2471,GHCND:US1CASZ0047,37.06355,-122.1514,1.0,2017-11-19,2021-02-19,2017,2021,4
2472,2472,GHCND:US1CASZ0048,37.072258,-122.136248,0.9819,2017-11-23,2021-02-20,2017,2021,4
2473,2473,GHCND:US1CASZ0049,37.09908,-122.14431,0.6764,2017-11-21,2020-08-06,2017,2020,3
2474,2474,GHCND:US1CASZ0050,37.04154,-122.07463,0.2405,2018-04-02,2021-02-20,2018,2021,3
2475,2475,GHCND:US1CASZ0051,36.9557,-121.8217,0.9986,2018-03-06,2021-03-03,2018,2021,3
2476,2476,GHCND:US1CASZ0052,36.98793,-122.00259,0.1716,2018-11-28,2021-02-20,2018,2021,3
2477,2477,GHCND:US1CASZ0053,36.9706458,-122.00784,0.3074,2018-12-21,2021-02-20,2018,2021,3
2478,2478,GHCND:US1CASZ0055,36.980269,-122.049212,0.942,2019-05-21,2021-03-03,2019,2021,2
2479,2479,GHCND:US1CASZ0057,36.9665,-121.8212,0.6091,2019-11-27,2021-03-03,2019,2021,2
2480,2480,GHCND:US1CASZ0058,36.977236,-122.027972,1.0,2020-09-01,2021-03-01,2020,2021,1
2481,2481,GHCND:US1CATH0001,40.1788,-122.321972,0.8164,2009-01-01,2021-02-15,2009,2021,12
2482,2482,GHCND:US1CATH0005,40.159076,-122.35154,0.9765,2012-10-01,2021-03-03,2012,2021,9
2483,2483,GHCND:US1CATH0006,40.286987,-122.333346,0.7621,2012-10-01,2020-12-17,2012,2020,8
2484,2484,GHCND:US1CATH0007,40.207341,-122.234748,0.9693,2012-10-01,2015-04-06,2012,2015,3
2485,2485,GHCND:US1CATH0008,40.2242393493652,-122.360305786133,0.9519,2012-11-01,2021-02-25,2012,2021,9
2486,2486,GHCND:US1CATH0009,40.1576309204102,-122.236198425293,0.9986,2012-11-01,2017-10-09,2012,2017,5
2487,2487,GHCND:US1CATH0010,40.368974,-122.200877,0.9275,2012-11-01,2021-03-02,2012,2021,9
2488,2488,GHCND:US1CATH0011,40.24166667,-122.2805556,1.0,2012-11-01,2018-10-22,2012,2018,6
2489,2489,GHCND:US1CATH0012,40.282075,-122.378451,1.0,2012-11-01,2021-03-03,2012,2021,9
2490,2490,GHCND:US1CATH0013,40.216125,-122.265753,1.0,2012-12-01,2013-11-01,2012,2013,1
2491,2491,GHCND:US1CATH0014,40.171451,-122.326132,0.8787,2012-11-01,2021-02-18,2012,2021,9
2492,2492,GHCND:US1CATH0018,40.3409843444824,-122.301849365234,1.0,2012-11-01,2021-03-02,2012,2021,9
2493,2493,GHCND:US1CATH0019,40.2145195007324,-122.242866516113,1.0,2012-12-01,2021-03-02,2012,2021,9
2494,2494,GHCND:US1CATH0020,40.307056427002,-122.347244262695,1.0,2012-12-01,2016-06-30,2012,2016,4
2495,2495,GHCND:US1CATH0022,40.228328704834,-122.334487915039,1.0,2012-12-01,2015-11-28,2012,2015,3
2496,2496,GHCND:US1CATH0023,39.9442,-122.1017,0.9394,2012-12-01,2014-03-06,2012,2014,2
2497,2497,GHCND:US1CATH0024,40.02212,-122.19008,0.9992,2011-12-01,2013-12-31,2011,2013,2
2498,2498,GHCND:US1CATH0025,40.0228882580996,-122.092074975371,1.0,1998-06-01,2013-12-02,1998,2013,15
2499,2499,GHCND:US1CATH0028,40.111053,-122.083795,0.7379,2013-02-01,2021-02-19,2013,2021,8
2500,2500,GHCND:US1CATH0029,40.35791015625,-122.341575622559,1.0,2013-01-01,2021-02-27,2013,2021,8
2501,2501,GHCND:US1CATH0030,40.1236534118652,-122.174705505371,0.9998,2013-04-01,2021-03-02,2013,2021,8
2502,2502,GHCND:US1CATH0031,40.0443305969238,-122.171867370605,0.4325,2013-01-01,2016-01-19,2013,2016,3
2503,2503,GHCND:US1CATH0033,40.19434,-122.204758,0.9819,2013-06-01,2021-02-20,2013,2021,8
2504,2504,GHCND:US1CATH0036,40.4375021,-121.855933,1.0,2006-08-01,2015-02-28,2006,2015,9
2505,2505,GHCND:US1CATH0037,40.161148,-122.3461151,0.9993,2013-02-01,2019-04-30,2013,2019,6
2506,2506,GHCND:US1CATH0038,39.929035,-122.414909,0.999,2013-05-01,2014-07-31,2013,2014,1
2507,2507,GHCND:US1CATH0039,40.0922546,-122.1110611,1.0,2013-05-01,2018-02-28,2013,2018,5
2508,2508,GHCND:US1CATH0040,40.0209846,-122.1900864,1.0,2013-04-07,2019-04-30,2013,2019,6
2509,2509,GHCND:US1CATH0041,40.0228883,-122.09207497,0.998,2013-12-01,2016-01-09,2013,2016,3
2510,2510,GHCND:US1CATH0042,40.01557541,-122.5346069,0.7001,2013-02-01,2018-01-31,2013,2018,5
2511,2511,GHCND:US1CATH0043,40.2160568,-122.204704,0.9925,2013-03-01,2014-02-15,2013,2014,1
2512,2512,GHCND:US1CATH0045,39.930208,-122.414993,0.127,2014-07-29,2020-08-18,2014,2020,6
2513,2513,GHCND:US1CATH0049,40.352395,-122.199649,0.2814,2015-12-12,2021-01-08,2015,2021,6
2514,2514,GHCND:US1CATH0050,40.29921,-122.36839,0.7965,2015-12-19,2019-12-31,2015,2019,4
2515,2515,GHCND:US1CATH0051,39.92142,-122.15854,0.4336,2016-01-29,2021-02-22,2016,2021,5
2516,2516,GHCND:US1CATL0001,36.3583,-119.3189,0.9438,2008-09-01,2011-03-03,2008,2011,3
2517,2517,GHCND:US1CATL0002,36.21328,-119.08847,0.8399,2008-10-01,2016-10-29,2008,2016,8
2518,2518,GHCND:US1CATL0004,35.949931,-119.1495,0.7445,2008-10-01,2020-06-06,2008,2020,12
2519,2519,GHCND:US1CATL0005,36.315253,-119.317634,1.0,2008-10-01,2021-03-03,2008,2021,13
2520,2520,GHCND:US1CATL0006,36.2017,-119.3003,1.0,2008-11-01,2010-02-28,2008,2010,2
2521,2521,GHCND:US1CATL0009,36.46771,-118.85394,1.0,2009-02-01,2010-06-30,2009,2010,1
2522,2522,GHCND:US1CATL0011,36.4584,-118.8858,1.0,2011-01-01,2021-03-03,2011,2021,10
2523,2523,GHCND:US1CATL0016,36.093273,-119.050568,0.9998,2014-10-01,2021-02-13,2014,2021,7
2524,2524,GHCND:US1CATL0017,36.111296,-118.824808,0.942,2014-11-01,2021-02-14,2014,2021,7
2525,2525,GHCND:US1CATL0024,36.3225,-119.3583,0.1823,2018-12-17,2021-02-12,2018,2021,3
2526,2526,GHCND:US1CATM0001,37.9828,-120.388,1.0,2008-10-01,2009-04-02,2008,2009,1
2527,2527,GHCND:US1CATM0003,38.0238876342773,-120.253341674805,0.8668,2013-10-01,2021-02-20,2013,2021,8
2528,2528,GHCND:US1CATM0004,38.0416641235352,-120.424674987793,0.8091,2014-02-01,2020-06-13,2014,2020,6
2529,2529,GHCND:US1CATM0005,37.991858,-120.237423,0.9587,2014-03-01,2021-03-03,2014,2021,7
2530,2530,GHCND:US1CATM0007,37.9848,-120.3195,0.3602,2015-12-22,2021-02-20,2015,2021,6
2531,2531,GHCND:US1CATY0003,40.63264169,-122.97773359,1.0,2008-11-01,2019-09-19,2008,2019,11
2532,2532,GHCND:US1CATY0005,40.876777,-123.530238,0.8767,2008-11-01,2021-02-27,2008,2021,13
2533,2533,GHCND:US1CATY0006,40.32088,-123.375521,0.8542,2008-11-01,2021-02-20,2008,2021,13
2534,2534,GHCND:US1CATY0007,40.985867,-122.703573,0.8834,2009-11-01,2018-05-26,2009,2018,9
2535,2535,GHCND:US1CATY0010,40.50035,-123.03043,0.5718,2008-12-01,2015-04-07,2008,2015,7
2536,2536,GHCND:US1CATY0011,40.982639,-122.696492,1.0,2009-01-01,2021-03-02,2009,2021,12
2537,2537,GHCND:US1CATY0012,40.7311,-122.9408,0.7438,2009-02-01,2011-12-30,2009,2011,2
2538,2538,GHCND:US1CATY0018,40.887322,-123.559326,0.9998,2009-08-01,2012-07-05,2009,2012,3
2539,2539,GHCND:US1CATY0025,40.7696890085936,-122.919670566916,0.5837,2013-10-01,2015-09-17,2013,2015,2
2540,2540,GHCND:US1CATY0026,40.8901832252741,-123.561306595802,0.998,2015-10-01,2021-02-27,2015,2021,6
2541,2541,GHCND:US1CATY0028,40.428617,-123.5204,0.8416,2018-01-29,2021-03-03,2018,2021,3
2542,2542,GHCND:US1CATY0031,40.6095,-122.8237833,0.9037,2020-01-24,2021-03-03,2020,2021,1
2543,2543,GHCND:US1CATY0036,40.4646,-123.5313,0.92,2019-12-01,2021-02-26,2019,2021,2
2544,2544,GHCND:US1CATY0037,40.7558,-123.0594,0.9142,2020-01-21,2021-03-03,2020,2021,1
2545,2545,GHCND:US1CAVT0001,34.17716,-118.8984,1.0,2008-11-01,2021-03-03,2008,2021,13
2546,2546,GHCND:US1CAVT0002,34.746,-119.1103,0.932,2008-12-01,2021-02-12,2008,2021,13
2547,2547,GHCND:US1CAVT0003,34.2306,-118.804742,1.0,2009-02-01,2018-03-22,2009,2018,9
2548,2548,GHCND:US1CAVT0004,34.179158,-118.908619,0.9099,2009-05-01,2011-02-03,2009,2011,2
2549,2549,GHCND:US1CAVT0005,34.272618,-119.276114,0.9606,2009-06-01,2017-04-13,2009,2017,8
2550,2550,GHCND:US1CAVT0006,34.451329,-119.251142,0.6053,2009-12-01,2021-02-12,2009,2021,12
2551,2551,GHCND:US1CAVT0008,34.272395,-118.763762,0.9999,2010-10-01,2016-07-01,2010,2016,6
2552,2552,GHCND:US1CAVT0009,34.1787319,-118.9086003,1.0,2010-10-01,2015-06-15,2010,2015,5
2553,2553,GHCND:US1CAVT0010,34.428,-118.9331,1.0,2011-02-01,2012-01-17,2011,2012,1
2554,2554,GHCND:US1CAVT0012,34.227533,-119.071517,1.0,2011-12-01,2020-05-18,2011,2020,9
2555,2555,GHCND:US1CAVT0013,34.408433,-118.917151,1.0,2012-01-01,2014-11-16,2012,2014,2
2556,2556,GHCND:US1CAVT0014,34.2223,-118.8975,0.8102,2013-03-01,2017-12-02,2013,2017,4
2557,2557,GHCND:US1CAVT0016,34.231129,-119.029877,1.0,2014-12-01,2021-02-15,2014,2021,7
2558,2558,GHCND:US1CAVT0017,34.18095,-119.214195,0.9148,2015-04-01,2021-01-30,2015,2021,6
2559,2559,GHCND:US1CAVT0018,34.2149236,-118.8366596,0.998,2015-08-01,2021-03-03,2015,2021,6
2560,2560,GHCND:US1CAVT0019,34.227,-119.035,0.058,2015-11-05,2021-01-30,2015,2021,6
2561,2561,GHCND:US1CAVT0026,34.2957,-119.1558,0.4612,2019-01-01,2021-01-28,2019,2021,2
2562,2562,GHCND:US1CAVT0028,34.222724,-118.863737,0.456,2019-10-05,2021-02-26,2019,2021,2
2563,2563,GHCND:US1CAYB0001,39.451765,-121.280096,0.9704,2002-03-01,2021-03-03,2002,2021,19
2564,2564,GHCND:US1CAYB0002,39.172671,-121.291028,0.0515,2011-11-06,2017-04-07,2011,2017,6
2565,2565,GHCND:US1CAYB0003,39.224066,-121.594033,1.0,2011-11-01,2021-03-03,2011,2021,10
2566,2566,GHCND:US1CAYB0004,39.013475,-121.424317,0.9624,2011-11-01,2021-03-01,2011,2021,10
2567,2567,GHCND:US1CAYL0001,38.5425,-121.721,1.0,2008-10-01,2021-03-02,2008,2021,13
2568,2568,GHCND:US1CAYL0002,38.561849,-121.724134,1.0,2008-01-01,2021-03-02,2008,2021,13
2569,2569,GHCND:US1CAYL0003,38.572769,-121.840179,0.637,2008-10-01,2019-04-02,2008,2019,11
2570,2570,GHCND:US1CAYL0004,38.542731,-121.723406,0.9956,2009-03-01,2009-10-04,2009,2009,0
2571,2571,GHCND:US1CAYL0006,38.53811,-121.72249,1.0,2009-10-01,2019-02-14,2009,2019,10
2572,2572,GHCND:US1CAYL0007,38.578,-121.8453,0.9986,2010-02-01,2014-12-19,2010,2014,4
2573,2573,GHCND:US1CAYL0009,38.55229,-121.78551,1.0,2010-02-01,2021-02-23,2010,2021,11
2574,2574,GHCND:US1CAYL0010,38.647106,-121.732159,1.0,2010-04-01,2021-02-19,2010,2021,11
2575,2575,GHCND:US1CAYL0011,38.5591859,-121.78021,1.0,2012-01-01,2017-01-11,2012,2017,5
2576,2576,GHCND:US1CAYL0013,38.5405387878418,-121.710670471191,0.1779,2014-10-15,2021-02-20,2014,2021,7
2577,2577,GHCND:US1CAYL0014,38.5585746765137,-121.777976989746,0.9552,2014-05-01,2021-02-27,2014,2021,7
2578,2578,GHCND:US1CAYL0019,38.5592,-121.7162,1.0,2014-11-01,2021-02-28,2014,2021,7
2579,2579,GHCND:US1CAYL0021,38.5613,-121.852198,1.0,2014-12-01,2021-03-03,2014,2021,7
2580,2580,GHCND:US1CAYL0023,38.5744,-121.751209,1.0,2014-12-01,2021-03-01,2014,2021,7
2581,2581,GHCND:US1CAYL0025,38.594583,-121.5208071,0.0665,2016-10-15,2021-02-23,2016,2021,5
2582,2582,GHCND:US1CAYL0028,38.5629577636719,-121.72940826416,0.8845,2017-01-18,2021-03-03,2017,2021,4
2583,2583,GHCND:US1CAYL0029,38.655019,-121.745171,0.9032,2020-02-10,2021-03-03,2020,2021,1
2584,2584,GHCND:USC00024299,32.88333,-114.46667,0.8952,1947-04-01,1949-08-31,1947,1949,2
2585,2585,GHCND:USC00026250,34.1547,-114.2908,1.0,1893-10-01,2021-03-03,1893,2021,128
2586,2586,GHCND:USC00040006,39.03333,-122.43333,0.8618,1960-08-01,1962-12-31,1960,1962,2
2587,2587,GHCND:USC00040010,38.2177,-121.2013,1.0,1994-01-01,2021-02-28,1994,2021,27
2588,2588,GHCND:USC00040014,34.4938,-118.2713,1.0,1918-10-01,2014-09-30,1918,2014,96
2589,2589,GHCND:USC00040024,34.58333,-117.41667,0.9493,1959-06-01,1977-06-30,1959,1977,18
2590,2590,GHCND:USC00040029,41.19334,-120.94458,1.0,1894-03-01,2021-02-28,1894,2021,127
2591,2591,GHCND:USC00040046,33.41667,-116.91667,0.9837,1928-05-01,1948-11-23,1928,1948,20
2592,2592,GHCND:USC00040047,33.416667,-116.866667,0.9556,1909-03-01,1927-12-31,1909,1927,18
2593,2593,GHCND:USC00040064,37.86667,-122.03333,0.916,1957-10-01,1975-07-31,1957,1975,18
2594,2594,GHCND:USC00040080,34.35,-118.05,0.8595,1916-12-01,1938-03-31,1916,1938,22
2595,2595,GHCND:USC00040088,40.18333,-123.61667,0.9283,1940-12-01,1980-05-31,1940,1980,40
2596,2596,GHCND:USC00040115,34.31667,-118.55,0.9573,1948-07-01,1991-05-31,1948,1991,43
2597,2597,GHCND:USC00040120,37.18333,-121.98333,0.9483,1948-07-01,1950-01-31,1948,1950,2
2598,2598,GHCND:USC00040124,37.16667,-121.81667,1.0,1948-07-01,1949-10-20,1948,1949,1
2599,2599,GHCND:USC00040134,32.8358,-116.7774,0.9223,1951-11-01,1952-11-30,1951,1952,1
2600,2600,GHCND:USC00040136,32.8358,-116.7774,1.0,1952-10-01,2021-02-28,1952,2021,69
2601,2601,GHCND:USC00040144,34.18211,-118.13827,1.0,1922-01-01,2021-01-31,1922,2021,99
2602,2602,GHCND:USC00040161,41.4901,-120.5437,1.0,1905-04-01,2018-03-31,1905,2018,113
2603,2603,GHCND:USC00040174,34.16139,-115.80444,1.0,2009-02-01,2011-08-12,2009,2011,2
2604,2604,GHCND:USC00040176,34.5591,-115.7441,0.833,1948-07-01,2020-07-18,1948,2020,72
2605,2605,GHCND:USC00040188,34.01667,-119.36667,1.0,1948-01-01,1954-06-30,1948,1954,6
2606,2606,GHCND:USC00040192,33.8647,-117.8425,1.0,1989-08-01,2021-03-02,1989,2021,32
2607,2607,GHCND:USC00040204,35.98333,-119.48333,0.8972,1899-01-01,1982-03-31,1899,1982,83
2608,2608,GHCND:USC00040212,38.573,-122.4405,1.0,1940-01-01,2021-02-28,1940,2021,81
2609,2609,GHCND:USC00040227,38.01667,-121.76667,0.9819,1915-12-01,1975-07-31,1915,1975,60
2610,2610,GHCND:USC00040230,37.95,-121.8,0.7734,1948-07-01,1950-08-31,1948,1950,2
2611,2611,GHCND:USC00040232,37.9833,-121.7525,1.0,1955-03-01,2021-02-28,1955,2021,66
2612,2612,GHCND:USC00040235,33.5558,-116.6738,1.0,1943-09-01,2010-12-31,1943,2010,67
2613,2613,GHCND:USC00040239,34.86667,-119.33333,1.0,1948-07-01,1951-09-30,1948,1951,3
2614,2614,GHCND:USC00040244,34.51667,-117.21667,0.988,1959-06-01,1987-03-31,1959,1987,28
2615,2615,GHCND:USC00040320,35.11667,-120.56667,0.9859,1959-08-01,1977-05-31,1959,1977,18
2616,2616,GHCND:USC00040322,36.2355,-121.48,0.8161,1915-01-01,1954-05-31,1915,1954,39
2617,2617,GHCND:USC00040325,36.25,-121.41667,1.0,1949-01-01,1952-02-29,1949,1952,3
2618,2618,GHCND:USC00040327,34.21667,-118.16667,0.9755,1916-10-01,1974-04-30,1916,1974,58
2619,2619,GHCND:USC00040332,35.2111,-118.8336,1.0,2008-08-01,2021-03-02,2008,2021,13
2620,2620,GHCND:USC00040343,36.4914,-118.8253,1.0,1927-01-01,2021-01-31,1927,2021,94
2621,2621,GHCND:USC00040355,33.9,-117.88333,0.3648,1906-04-06,1966-05-31,1906,1966,60
2622,2622,GHCND:USC00040372,38.42694,-122.24833,0.9781,1948-07-01,2016-03-01,1948,2016,68
2623,2623,GHCND:USC00040379,37.0919,-119.5128,1.0,1915-01-01,2019-08-31,1915,2019,104
2624,2624,GHCND:USC00040383,38.9072,-121.0838,1.0,1905-01-01,2021-03-03,1905,2021,116
2625,2625,GHCND:USC00040385,38.88333,-121.06667,0.9998,1972-07-01,1984-09-30,1972,1984,12
2626,2626,GHCND:USC00040395,33.35,-118.31667,0.9379,1909-01-01,1988-12-31,1909,1988,79
2627,2627,GHCND:USC00040398,35.9,-120.05,0.9876,1955-02-01,1961-07-31,1955,1961,6
2628,2628,GHCND:USC00040403,35.1784,-120.73363,0.9897,1963-06-01,1971-04-20,1963,1971,8
2629,2629,GHCND:USC00040410,34.13333,-117.9,0.5911,1901-12-01,1972-10-31,1901,1972,71
2630,2630,GHCND:USC00040418,34.95,-118.18333,0.9721,1936-06-01,1963-02-28,1936,1963,27
2631,2631,GHCND:USC00040422,36.62861,-119.01167,0.9744,1948-07-01,1951-09-30,1948,1951,3
2632,2632,GHCND:USC00040436,35.27611,-116.06278,1.0,1971-12-01,2013-08-31,1971,2013,42
2633,2633,GHCND:USC00040437,35.38333,-116.11667,1.0,1953-11-01,1971-03-31,1953,1971,18
2634,2634,GHCND:USC00040439,35.38333,-119.01667,0.866,1893-01-01,1937-09-30,1893,1937,44
2635,2635,GHCND:USC00040444,35.4186,-119.0508,1.0,1999-01-01,2021-03-03,1999,2021,22
2636,2636,GHCND:USC00040449,36.9092,-119.0883,1.0,1950-02-01,2021-03-02,1950,2021,71
2637,2637,GHCND:USC00040503,35.1658,-118.6438,0.8543,2012-10-01,2018-03-31,2012,2018,6
2638,2638,GHCND:USC00040509,33.93333,-117.85,0.8977,1941-11-01,1966-03-31,1941,1966,25
2639,2639,GHCND:USC00040510,38.93333,-122.86667,0.8732,1956-01-01,1956-08-31,1956,1956,0
2640,2640,GHCND:USC00040514,32.68333,-116.66667,0.9863,1913-12-01,1980-12-31,1913,1980,67
2641,2641,GHCND:USC00040519,34.9,-117.03333,0.6839,1903-01-01,1980-03-31,1903,1980,77
2642,2642,GHCND:USC00040521,34.8927,-117.0219,1.0,1980-05-01,2021-03-02,1980,2021,41
2643,2643,GHCND:USC00040539,39.6175,-120.59222,1.0,2002-01-01,2003-05-31,2002,2003,1
2644,2644,GHCND:USC00040543,34.91667,-119.91667,0.3355,1948-07-01,1949-09-30,1948,1949,1
2645,2645,GHCND:USC00040595,38.44056,-120.07611,0.7326,2002-08-01,2003-10-31,2002,2003,1
2646,2646,GHCND:USC00040606,33.9291,-116.975,0.9733,1906-03-01,1971-10-31,1906,1971,65
2647,2647,GHCND:USC00040607,33.98333,-116.96667,0.9949,1911-01-01,1975-10-31,1911,1975,64
2648,2648,GHCND:USC00040615,40.35,-122.86667,0.4996,1919-10-01,1958-07-09,1919,1958,39
2649,2649,GHCND:USC00040619,34.08333,-118.45,0.9871,1948-07-01,1980-11-30,1948,1980,32
2650,2650,GHCND:USC00040625,34.2,-118.65,1.0,1948-07-01,1951-08-31,1948,1951,3
2651,2651,GHCND:USC00040672,37.083333,-122.083333,0.9994,1906-01-01,1918-05-31,1906,1918,12
2652,2652,GHCND:USC00040673,37.0855,-122.0797,1.0,1972-12-01,2021-01-31,1972,2021,49
2653,2653,GHCND:USC00040674,37.0855,-122.0797,0.9971,1937-01-01,1965-12-09,1937,1965,28
2654,2654,GHCND:USC00040675,37.08333,-122.1,1.0,1931-01-01,1933-02-28,1931,1933,2
